,PWSID,Reporting_Month,Production_Reported,Percent_Residential_Use,Population_Served,R_GPCD_Reported,Hydrologic_Region,County
17468,CA1910049,2015-10-15,116980509,66.8,64219,39,South Coast,LOS ANGELES
17469,CA1910049,2015-09-15,117306360,76.55,64219,47,South Coast,LOS ANGELES
17470,CA1910049,2015-08-15,124475082,67.6,64219,42,South Coast,LOS ANGELES
17471,CA1910049,2015-07-15,118935615,77,64219,46,South Coast,LOS ANGELES
17472,CA1910049,2015-06-15,116980509,65.2,64219,40,South Coast,LOS ANGELES
17473,CA1910049,2015-05-15,116328807,74.96,64219,44,South Coast,LOS ANGELES
17474,CA1910049,2015-04-15,116002956,61.99,64219,37,South Coast,LOS ANGELES
17475,CA1910049,2015-03-15,120890721,76.11,64219,46,South Coast,LOS ANGELES
17476,CA1910049,2015-02-15,105249873,65.29,64219,37,South Coast,LOS ANGELES
17477,CA1910049,2015-01-15,112418595,73.72,64219,42,South Coast,LOS ANGELES
17478,CA1910049,2014-12-15,110789340,63.35,64219,35,South Coast,LOS ANGELES
17479,CA1910049,2014-11-15,116002956,76.19,64219,46,South Coast,LOS ANGELES
17480,CA1910049,2014-10-15,125778486,63.68,64219,40,South Coast,LOS ANGELES
17481,CA1910049,2014-09-15,130666251,77.4,64219,52,South Coast,LOS ANGELES
17482,CA1910049,2014-08-15,145655397,64.6,64219,47,South Coast,LOS ANGELES
17483,CA1910049,2014-07-15,144677844,76.89,64219,56,South Coast,LOS ANGELES
17484,CA1910049,2014-06-15,137183271,64.47,64219,46,South Coast,LOS ANGELES
17485,CA3710010,2020-05-15,885011316,80,277294,82.4,South Coast,SAN DIEGO
17486,CA3710010,2020-04-15,634106046,80,277294,61,South Coast,SAN DIEGO
17487,CA3710010,2020-03-15,602824350,80,277294,56.1,South Coast,SAN DIEGO
17488,CA3710010,2020-02-15,654634659,80,277294,67.5,South Coast,SAN DIEGO
17489,CA3710010,2020-01-15,621723708,80,277294,57.9,South Coast,SAN DIEGO
17490,CA3710010,2019-12-15,593048820,80,275910,55.5,South Coast,SAN DIEGO
17491,CA3710010,2019-11-15,741311025,80,275910,71.7,South Coast,SAN DIEGO
17492,CA3710010,2019-10-15,885988869,80,275910,82.9,South Coast,SAN DIEGO
17493,CA3710010,2019-09-15,895112697,80,275910,86.5,South Coast,SAN DIEGO
17494,CA3710010,2019-08-15,971687682,80,275910,90.9,South Coast,SAN DIEGO
17495,CA3710010,2019-07-15,935844072,80,275910,87.5,South Coast,SAN DIEGO
17496,CA3710010,2019-06-15,824728881,80,275910,79.7,South Coast,SAN DIEGO
17497,CA3710010,2019-05-15,701883054,80,275910,65.6,South Coast,SAN DIEGO
17498,CA3710010,2019-04-15,751738257,80,275910,72.6,South Coast,SAN DIEGO
17499,CA3710010,2019-03-15,562418826,80,275910,52.6,South Coast,SAN DIEGO
17500,CA3710010,2019-02-15,507024156,80,275910,52.5,South Coast,SAN DIEGO
17501,CA3710010,2019-01-15,582947439,80,275910,54.5,South Coast,SAN DIEGO
17502,CA3710010,2018-12-15,621397857,80,274526,58,South Coast,SAN DIEGO
17503,CA3710010,2018-11-15,777154635,80,274526,76,South Coast,SAN DIEGO
17504,CA3710010,2018-10-15,851774514,80,274526,80,South Coast,SAN DIEGO
17505,CA3710010,2018-09-15,922810032,80,274526,90,South Coast,SAN DIEGO
17506,CA3710010,2018-08-15,1008182994,80,274526,99,South Coast,SAN DIEGO
17507,CA3710010,2018-07-15,978856404,80,274526,274526,South Coast,SAN DIEGO
17508,CA3710010,2018-06-15,905539929,80,274526,88,South Coast,SAN DIEGO
17509,CA3710010,2018-05-15,856336428,80,274526,81,South Coast,SAN DIEGO
17510,CA3710010,2018-04-15,793447185,80,274526,77,South Coast,SAN DIEGO
17511,CA3710010,2018-03-15,644533278,80,274526,61,South Coast,SAN DIEGO
17512,CA3710010,2018-02-15,653657106,80,274526,68,South Coast,SAN DIEGO
17513,CA3710010,2018-01-15,688523163,80,274526,64.7,South Coast,SAN DIEGO
17514,CA3710010,2017-12-15,806155374,80,273142,76,South Coast,SAN DIEGO
17515,CA3710010,2017-11-15,802245162,80,273142,78,South Coast,SAN DIEGO
17516,CA3710010,2017-10-15,903910674,80,273142,85,South Coast,SAN DIEGO
17517,CA3710010,2017-09-15,879797700,80,273142,86,South Coast,SAN DIEGO
17518,CA3710010,2017-08-15,972991086,80,273142,92,South Coast,SAN DIEGO
17519,CA3710010,2017-07-15,951810771,80,273142,90,South Coast,SAN DIEGO
17520,CA3710010,2017-06-15,882404508,80,273142,86,South Coast,SAN DIEGO
17521,CA3710010,2017-05-15,806807076,80,273142,76,South Coast,SAN DIEGO
17522,CA3710010,2017-04-15,785626761,80,273142,77,South Coast,SAN DIEGO
17523,CA3710010,2017-03-15,653331255,80,273142,62,South Coast,SAN DIEGO
17524,CA3710010,2017-02-15,512563623,80,273142,48,South Coast,SAN DIEGO
17525,CA3710010,2017-01-15,609341370,79,273142,55,South Coast,SAN DIEGO
17526,CA3710010,2016-12-15,655612212,80,271759,62,South Coast,SAN DIEGO
17527,CA3710010,2016-11-15,774221976,80,271759,76,South Coast,SAN DIEGO
17528,CA3710010,2016-10-15,878820147,80,271759,84,South Coast,SAN DIEGO
17529,CA3710010,2016-09-15,889899081,80,271759,87,South Coast,SAN DIEGO
17530,CA3710010,2016-08-15,971035980,80,271759,92,South Coast,SAN DIEGO
17531,CA3710010,2016-07-15,953114175,80,271759,94,South Coast,SAN DIEGO
17532,CA3710010,2016-06-15,854381322,80,271759,84,South Coast,SAN DIEGO
17533,CA3710010,2016-05-15,753367512,80,271759,72,South Coast,SAN DIEGO
17534,CA3710010,2016-04-15,702860607,80,271759,69,South Coast,SAN DIEGO
17535,CA3710010,2016-03-15,674511570,80,271759,64,South Coast,SAN DIEGO
17536,CA3710010,2016-02-15,632802642,80,271759,64,South Coast,SAN DIEGO
17537,CA3710010,2016-01-15,596959032,80,271759,57,South Coast,SAN DIEGO
17538,CA3710010,2015-12-15,672556464,80,270375,64,South Coast,SAN DIEGO
17539,CA3710010,2015-11-15,752064108,80,270375,74,South Coast,SAN DIEGO
17540,CA3710010,2015-10-15,767704956,80,270375,73,South Coast,SAN DIEGO
17541,CA3710010,2015-09-15,796053993,80,270375,79,South Coast,SAN DIEGO
17542,CA3710010,2015-08-15,853403769,80,270375,81,South Coast,SAN DIEGO
17543,CA3710010,2015-07-15,779435592,80,270375,74,South Coast,SAN DIEGO
17544,CA3710010,2015-06-15,811434160.2,80,270375,80,South Coast,SAN DIEGO
17545,CA3710010,2015-05-15,726321879,80,270375,69,South Coast,SAN DIEGO
17546,CA3710010,2015-04-15,835677474.6,80,270375,82,South Coast,SAN DIEGO
17547,CA3710010,2015-03-15,776861369.1,80,270375,74,South Coast,SAN DIEGO
17548,CA3710010,2015-02-15,684873631.8,80,270375,72,South Coast,SAN DIEGO
17549,CA3710010,2015-01-15,664507944.3,80,270375,63.6,South Coast,SAN DIEGO
17550,CA3710010,2014-12-15,626513717.7,80,268802,60.3,South Coast,SAN DIEGO
17551,CA3710010,2014-11-15,840043878,80,268802,83.6,South Coast,SAN DIEGO
17552,CA3710010,2014-10-15,978986744.4,80,268802,94.2,South Coast,SAN DIEGO
17553,CA3710010,2014-09-15,1018610226,80,268802,101.3,South Coast,SAN DIEGO
17554,CA3710010,2014-08-15,1065369845,80,268802,103,South Coast,SAN DIEGO
17555,CA3710010,2014-07-15,1119135260,80,268802,111,South Coast,SAN DIEGO
17556,CA3710010,2014-06-15,1071626184,80,268802,106,South Coast,SAN DIEGO
17557,CA1910083,2020-05-15,135749526.6,70.5,35996,86,South Coast,LOS ANGELES
17558,CA1910083,2020-04-15,113102882.1,70.5,35996,71,South Coast,LOS ANGELES
17559,CA1910083,2020-03-15,115611934.8,70.5,35996,73,South Coast,LOS ANGELES
17560,CA1910083,2020-02-15,117045679.2,70.5,35996,74,South Coast,LOS ANGELES
17561,CA1910083,2020-01-15,115090573.2,70.5,35996,82,South Coast,LOS ANGELES
17562,CA1910083,2019-12-15,106748787.6,70.5,35996,67,South Coast,LOS ANGELES
17563,CA1910083,2019-11-15,126267262.5,70.5,35996,80,South Coast,LOS ANGELES
17564,CA1910083,2019-10-15,142755323.1,70.5,35996,90,South Coast,LOS ANGELES
17565,CA1910083,2019-09-15,140474366.1,70.5,35996,88,South Coast,LOS ANGELES
17566,CA1910083,2019-08-15,140474366.1,70.5,35996,94,South Coast,LOS ANGELES
17567,CA1910083,2019-07-15,145948662.9,70.5,35996,92,South Coast,LOS ANGELES
17568,CA1910083,2019-06-15,131269075.4,70.5,35996,83,South Coast,LOS ANGELES
17569,CA1910083,2019-05-15,131904484.8,70.5,35996,83,South Coast,LOS ANGELES
17570,CA1910083,2019-04-15,129656112.9,70.5,35996,82,South Coast,LOS ANGELES
17571,CA1910083,2019-03-15,116654658,70.5,35996,74,South Coast,LOS ANGELES
17572,CA1910083,2019-02-15,93486651.9,70.5,35996,59,South Coast,LOS ANGELES
17573,CA1910083,2019-01-15,114699552,70.5,35996,72,South Coast,LOS ANGELES
17574,CA1910083,2018-12-15,117567040.8,70.5,35996,74,South Coast,LOS ANGELES
17575,CA1910083,2018-11-15,129623527.8,70.5,35996,82,South Coast,LOS ANGELES
17576,CA1910083,2018-10-15,139236132.3,70.5,35996,88,South Coast,LOS ANGELES
17577,CA1910083,2018-09-15,142071036,70.5,35996,90,South Coast,LOS ANGELES
17578,CA1910083,2018-08-15,152726363.7,70.5,35996,96,South Coast,LOS ANGELES
17579,CA1910083,2018-07-15,155235416.4,70.5,35996,98,South Coast,LOS ANGELES
17580,CA1910083,2018-06-15,140050759.8,70.5,35996,88,South Coast,LOS ANGELES
17581,CA1910083,2018-05-15,137313611.4,70.5,35996,87,South Coast,LOS ANGELES
17582,CA1910083,2018-04-15,125061613.8,70.5,35996,79,South Coast,LOS ANGELES
17583,CA1910083,2018-03-15,115383839.1,70.5,35996,73,South Coast,LOS ANGELES
17584,CA1910083,2018-02-15,115025403,70.5,35996,73,South Coast,LOS ANGELES
17585,CA1910083,2018-01-15,115449009.3,70.5,35996,73,South Coast,LOS ANGELES
17586,CA1910083,2017-12-15,129851623.5,70.5,35996,82,South Coast,LOS ANGELES
17587,CA1910083,2017-11-15,127375155.9,70.9,35996,83,South Coast,LOS ANGELES
17588,CA1910083,2017-10-15,141419334,70.5,35996,89,South Coast,LOS ANGELES
17589,CA1910083,2017-09-15,141680014.8,70.5,35996,93,South Coast,LOS ANGELES
17590,CA1910083,2017-08-15,149435268.6,70.5,35996,94,South Coast,LOS ANGELES
17591,CA1910083,2017-07-15,149826289.8,70.5,35726,95,South Coast,LOS ANGELES
17592,CA1910083,2017-06-15,140604706.5,70.5,35996,88.8,South Coast,LOS ANGELES
17593,CA1910083,2017-05-15,140930557.5,70.5,35996,89,South Coast,LOS ANGELES
17594,CA1910083,2017-04-15,120564870,70.5,35996,79,South Coast,LOS ANGELES
17595,CA1910083,2017-03-15,115807445.4,70.5,35996,73,South Coast,LOS ANGELES
17596,CA1910083,2017-02-15,86643780.9,70.5,35996,59,South Coast,LOS ANGELES
17597,CA1910083,2017-01-15,98928363.6,70.5,35996,63,South Coast,LOS ANGELES
17598,CA1910083,2016-12-15,113721999,70.5,35996,71.8,South Coast,LOS ANGELES
17599,CA1910083,2016-11-15,122650316.4,70.5,35996,80.1,South Coast,LOS ANGELES
17600,CA1910083,2016-10-15,134413537.5,70.5,35726,85,South Coast,LOS ANGELES
17601,CA1910083,2016-09-15,135814696.8,70.5,35996,89,South Coast,LOS ANGELES
17602,CA1910083,2016-08-15,143504780.4,70.5,35996,91,South Coast,LOS ANGELES
17603,CA1910083,2016-07-15,146036642.7,70.5,35996,92,South Coast,LOS ANGELES
17604,CA1910083,2016-06-15,133273059,70.5,35996,84.1,South Coast,LOS ANGELES
17605,CA1910083,2016-05-15,127081890,70.5,35996,80.4,South Coast,LOS ANGELES
17606,CA1910083,2016-04-15,120564870,70.5,35726,79,South Coast,LOS ANGELES
17607,CA1910083,2016-03-15,116002956,70.5,35996,73,South Coast,LOS ANGELES
17608,CA1910083,2016-02-15,110137638,70.5,35996,74,South Coast,LOS ANGELES
17609,CA1910083,2016-01-15,106553277,70.5,35996,67,South Coast,LOS ANGELES
17610,CA1910083,2015-12-15,116654658,70.5,35726,73.7,South Coast,LOS ANGELES
17611,CA1910083,2015-11-15,121314327.3,70.5,35996,79.2,South Coast,LOS ANGELES
17612,CA1910083,2015-10-15,131643804,70.5,35996,83.1,South Coast,LOS ANGELES
17613,CA1910083,2015-09-15,123236848.2,70.5,35996,80.4,South Coast,LOS ANGELES
17614,CA1910083,2015-08-15,129884208.6,70.5,35996,82.1,South Coast,LOS ANGELES
17615,CA1910083,2015-07-15,131611218.9,70.5,35996,83.2,South Coast,LOS ANGELES
17616,CA1910083,2015-06-15,131611218.9,70.5,35996,85.9,South Coast,LOS ANGELES
17617,CA1910083,2015-05-15,128711145,70.5,35996,81,South Coast,LOS ANGELES
17618,CA1910083,2015-04-15,127606510.1,70.5,35996,83.3,South Coast,LOS ANGELES
17619,CA1910083,2015-03-15,131969655,70.5,35996,83.4,South Coast,LOS ANGELES
17620,CA1910083,2015-02-15,112790065.1,70.5,35996,78.9,South Coast,LOS ANGELES
17621,CA1910083,2015-01-15,120343291.3,70.5,35996,76.03,South Coast,LOS ANGELES
17622,CA1910083,2014-12-15,112092744,70.5,35996,70.8,South Coast,LOS ANGELES
17623,CA1910083,2014-11-15,131643804,70.5,35996,85.9,South Coast,LOS ANGELES
17624,CA1910083,2014-10-15,148913907,70.5,35996,94.1,South Coast,LOS ANGELES
17625,CA1910083,2014-09-15,153609419.9,70.5,35996,100,South Coast,LOS ANGELES
17626,CA1910083,2014-08-15,161599286.4,70.5,35996,102,South Coast,LOS ANGELES
17627,CA1910083,2014-07-15,169442520,70.5,35996,107.1,South Coast,LOS ANGELES
17628,CA1910083,2014-06-15,163577202,70.5,35996,107.2,South Coast,LOS ANGELES
17629,CA3710013,2020-05-15,111063054.8,90,35500,90.83,South Coast,SAN DIEGO
17630,CA3710013,2020-04-15,73479400.5,90,35500,62.1,South Coast,SAN DIEGO
17631,CA3710013,2020-03-15,68562308.91,90,35500,56.1,South Coast,SAN DIEGO
17632,CA3710013,2020-02-15,70292577.72,90,35500,61.45,South Coast,SAN DIEGO
17633,CA3710013,2020-01-15,71074620.12,90,35500,58.43,South Coast,SAN DIEGO
17634,CA3710013,2019-12-15,62563392,90,35500,51.2,South Coast,SAN DIEGO
17635,CA3710013,2019-11-15,90000046.2,90,35500,76,South Coast,SAN DIEGO
17636,CA3710013,2019-10-15,112060158.9,90,35500,91.6,South Coast,SAN DIEGO
17637,CA3710013,2019-09-15,109815045.5,90,35500,92.8,South Coast,SAN DIEGO
17638,CA3710013,2019-08-15,124116645.9,90,35500,101.5,South Coast,SAN DIEGO
17639,CA3710013,2019-07-15,125162627.6,90,35500,102.35,South Coast,SAN DIEGO
17640,CA3710013,2019-06-15,98895778.5,90,35500,83.6,South Coast,SAN DIEGO
17641,CA3710013,2019-05-15,77943559.2,90,35500,63.74,South Coast,SAN DIEGO
17642,CA3710013,2019-04-15,88435961.4,90,35500,74.7,South Coast,SAN DIEGO
17643,CA3710013,2019-03-15,63964551.3,90,35500,52.31,South Coast,SAN DIEGO
17644,CA3710013,2019-02-15,55948616.7,90,35500,50.66,South Coast,SAN DIEGO
17645,CA3710013,2019-01-15,69406263,90,35500,56.8,South Coast,SAN DIEGO
17646,CA3710013,2018-12-15,68787146.1,90,35500,56.26,South Coast,SAN DIEGO
17647,CA3710013,2018-11-15,91466375.7,90,35500,77.3,South Coast,SAN DIEGO
17648,CA3710013,2018-10-15,102186873.6,90,35500,83.6,South Coast,SAN DIEGO
17649,CA3710013,2018-09-15,111913526,90,35500,94.59,South Coast,SAN DIEGO
17650,CA3710013,2018-08-15,126153214.6,90,35500,103.17,South Coast,SAN DIEGO
17651,CA3710013,2018-07-15,128678559.9,90,35500,105.23,South Coast,SAN DIEGO
17652,CA3710013,2018-06-15,115067763.6,90,35500,97.24,South Coast,SAN DIEGO
17653,CA3710013,2018-05-15,106031915.4,90,35500,86.75,South Coast,SAN DIEGO
17654,CA3710013,2018-04-15,95311417.5,90,35500,80.54,South Coast,SAN DIEGO
17655,CA3710013,2018-03-15,70937762.7,90,35500,57.99,South Coast,SAN DIEGO
17656,CA3710013,2018-02-15,73707496.2,90,35500,66.74,South Coast,SAN DIEGO
17657,CA3710013,2018-01-15,77855579.43,90,35500,63.67,South Coast,SAN DIEGO
17658,CA3710013,2017-12-15,92183247.9,90,35500,75.4,South Coast,SAN DIEGO
17659,CA3710013,2017-11-15,93421481.7,90,35500,78.95,South Coast,SAN DIEGO
17660,CA3710013,2017-10-15,112157914.2,90,35500,91.72,South Coast,SAN DIEGO
17661,CA3710013,2017-09-15,109388180.7,90,35500,92.44,South Coast,SAN DIEGO
17662,CA3710013,2017-08-15,122115920.8,90,35500,99.87,South Coast,SAN DIEGO
17663,CA3710013,2017-07-15,119502595.7,90,35500,97.73,South Coast,SAN DIEGO
17664,CA3710013,2017-06-15,110561244.3,90,35500,93.43,South Coast,SAN DIEGO
17665,CA3710013,2017-05-15,95148492,90,35500,77.82,South Coast,SAN DIEGO
17666,CA3710013,2017-04-15,94473980.43,90,35500,79.84,South Coast,SAN DIEGO
17667,CA3710013,2017-03-15,72241166.7,90,35500,59.06,South Coast,SAN DIEGO
17668,CA3710013,2017-02-15,57095612.22,90,35500,51.7,South Coast,SAN DIEGO
17669,CA3710013,2017-01-15,65984827.5,90,35500,54,South Coast,SAN DIEGO
17670,CA3710013,2016-12-15,70383816,90,35500,57.58,South Coast,SAN DIEGO
17671,CA3710013,2016-11-15,88077525.3,90,33657,74.43,South Coast,SAN DIEGO
17672,CA3710013,2016-10-15,102219458.7,90,35500,83.6,South Coast,SAN DIEGO
17673,CA3710013,2016-09-15,104806715.6,90,35500,88.57,South Coast,SAN DIEGO
17674,CA3710013,2016-08-15,121835688.9,90,35500,99.63,South Coast,SAN DIEGO
17675,CA3710013,2016-07-15,118489199.1,90,35500,96.9,South Coast,SAN DIEGO
17676,CA3710013,2016-06-15,109075363.7,90,35500,92.19,South Coast,SAN DIEGO
17677,CA3710013,2016-05-15,91059061.95,90,35500,74.45,South Coast,SAN DIEGO
17678,CA3710013,2016-04-15,81931975.44,90,35500,69.24,South Coast,SAN DIEGO
17679,CA3710013,2016-03-15,77591640.12,90,35500,63.45,South Coast,SAN DIEGO
17680,CA3710013,2016-02-15,78468179.31,90,35500,68.6,South Coast,SAN DIEGO
17681,CA3710013,2016-01-15,56958754.8,90,35500,46.59,South Coast,SAN DIEGO
17682,CA3710013,2015-12-15,73349060.1,90,35500,59.99,South Coast,SAN DIEGO
17683,CA3710013,2015-11-15,77565572.04,90,35500,65.54,South Coast,SAN DIEGO
17684,CA3710013,2015-10-15,90329155.71,90,35500,73.9,South Coast,SAN DIEGO
17685,CA3710013,2015-09-15,95552547.24,90,35500,80.71,South Coast,SAN DIEGO
17686,CA3710013,2015-08-15,110039882.7,90,35500,89.99,South Coast,SAN DIEGO
17687,CA3710013,2015-07-15,95995704.6,90,35500,78.5,South Coast,SAN DIEGO
17688,CA3710013,2015-06-15,99905916.6,90,35500,84.42,South Coast,SAN DIEGO
17689,CA3710013,2015-05-15,85021042.92,90,35500,69.69,South Coast,SAN DIEGO
17690,CA3710013,2015-04-15,98804540.22,90,35500,92.77,South Coast,SAN DIEGO
17691,CA3710013,2015-03-15,93222712.59,90,35500,76.23,South Coast,SAN DIEGO
17692,CA3710013,2015-02-15,78833132.43,90,35500,71.38,South Coast,SAN DIEGO
17693,CA3710013,2015-01-15,72948263.37,90,35500,59.65,South Coast,SAN DIEGO
17694,CA3710013,2014-12-15,68037688.8,90,35500,55.64,South Coast,SAN DIEGO
17695,CA3710013,2014-11-15,97559789.4,90,35500,82.44,South Coast,SAN DIEGO
17696,CA3710013,2014-10-15,121803103.8,90,35500,99.62,South Coast,SAN DIEGO
17697,CA3710013,2014-09-15,128939240.7,90,35500,108.94,South Coast,SAN DIEGO
17698,CA3710013,2014-08-15,128939240.7,90,35500,108.94,South Coast,SAN DIEGO
17699,CA4210001,2020-05-15,117694122.7,37,14616,99.34,Central Coast,SANTA BARBARA
17700,CA4210001,2020-04-15,58451152.38,51.6,14616,71.16,Central Coast,SANTA BARBARA
17701,CA4210001,2020-03-15,73863904.68,42.5,14616,74.72,Central Coast,SANTA BARBARA
17702,CA4210001,2020-02-15,94812865.47,38.4,14616,80.35,Central Coast,SANTA BARBARA
17703,CA4210001,2020-01-15,57480116.4,48.6,14616,61.65,Central Coast,SANTA BARBARA
17704,CA4210001,2019-12-15,63052168.5,47.8,14616,64.44,Central Coast,SANTA BARBARA
17705,CA4210001,2019-11-15,125726349.8,32,14616,91.75,Central Coast,SANTA BARBARA
17706,CA4210001,2019-10-15,134071394,32.4,14616,95.87,Central Coast,SANTA BARBARA
17707,CA4210001,2019-09-15,147124985,31.8,14616,106.7,Central Coast,SANTA BARBARA
17708,CA4210001,2019-08-15,143622086.8,30.9,14616,97.95,Central Coast,SANTA BARBARA
17709,CA4210001,2019-07-15,128069218.5,34.6,14616,97.8,Central Coast,SANTA BARBARA
17710,CA4210001,2019-06-15,91955152.2,38.15,14616,80,Central Coast,SANTA BARBARA
17711,CA4210001,2019-05-15,95669853.6,37.5,14616,79.18,Central Coast,SANTA BARBARA
17712,CA4210001,2019-04-15,106944298.2,35,14616,85.36,Central Coast,SANTA BARBARA
17713,CA4210001,2019-03-15,60477945.6,48.8,14616,65.14,Central Coast,SANTA BARBARA
17714,CA4210001,2019-02-15,46303427.1,50.8,14616,57.48,Central Coast,SANTA BARBARA
17715,CA4210001,2019-01-15,54449702.1,47.2,14616,56.7,Central Coast,SANTA BARBARA
17716,CA4210001,2018-12-15,65137614.9,45.4,14616,65.27,Central Coast,SANTA BARBARA
17717,CA4210001,2018-11-15,110463489,32.3,14616,81.37,Central Coast,SANTA BARBARA
17718,CA4210001,2018-10-15,119163710.7,33.9,14616,89.16,Central Coast,SANTA BARBARA
17719,CA4210001,2018-09-15,125191954.2,32.6,14616,93.1,Central Coast,SANTA BARBARA
17720,CA4210001,2018-08-15,133664080.2,32.1,14616,94.7,Central Coast,SANTA BARBARA
17721,CA4210001,2018-07-15,149924045.1,33.1,14616,109.52,Central Coast,SANTA BARBARA
17722,CA4210001,2018-06-15,120792965.7,34.2,14616,94.2,Central Coast,SANTA BARBARA
17723,CA4210001,2018-05-15,116426562.3,33.9,14616,87.3,Central Coast,SANTA BARBARA
17724,CA4210001,2018-04-15,100296937.8,38.4,14616,87.8,Central Coast,SANTA BARBARA
17725,CA4210001,2018-03-15,60582217.92,41,14616,54.8,Central Coast,SANTA BARBARA
17726,CA4210001,2018-02-15,96158630.1,34.7,14616,81.53,Central Coast,SANTA BARBARA
17727,CA4210001,2018-01-15,79279548.3,42.7,14616,74.71,Central Coast,SANTA BARBARA
17728,CA4210001,2017-12-15,119619902.1,32.3,14616,88.1,Central Coast,SANTA BARBARA
17729,CA4210001,2017-11-15,108899404.2,33,14616,82,Central Coast,SANTA BARBARA
17730,CA4210001,2017-10-15,144612673.8,30.9,14616,101.91,Central Coast,SANTA BARBARA
17731,CA4210001,2017-09-15,133794420.6,42.2,14616,95.5,Central Coast,SANTA BARBARA
17732,CA4210001,2017-08-15,137672047.5,31,14616,97.33,Central Coast,SANTA BARBARA
17733,CA4210001,2017-07-15,140800217.1,31,14616,99.5,Central Coast,SANTA BARBARA
17734,CA4210001,2017-06-15,124898688.3,32.4,14616,93.73,Central Coast,SANTA BARBARA
